종목코드,종목명,시장구분,업종,현재가,시가총액,PER,PBR,EPS,BPS,ROE프록시,W52고가,W52저가,선행PER,선행EPS,직전EPS,추정매출,추정영업이익,추정순이익,추정매출YoY,추정영업이익YoY,직전영업이익,직전순이익,직전매출,추정연도,실적연도,추정기준일,투자의견,추정이상,_price_ok,_est_ok
009970,영원무역홀딩스,KOSPI,금융,181800.0,23550.0,6.7,0.7,27133.0,259821.0,10.442958806255076,262000.0,116900.0,,,,,,,,,,,,,,,,False,True,True
005440,현대지에프홀딩스,KOSPI,금융,14880.0,23199.0,5.63,0.58,2643.0,25658.0,10.300880816899213,19790.0,7150.0,,,,,,,,,,,,,,,,False,True,True
139480,이마트,KOSPI,유통,83500.0,23043.0,16.97,0.2,4921.0,410591.0,1.198516285062264,136400.0,70300.0,7.500089821434987,11133.2,5084.0,287530.0,5533.0,2982.0,-0.8,71.60000000000001,3225.0,1362.0,289704.0,2026.12E,2025.12,20260514,매수,False,True,True
279570,케이뱅크,KOSPI,금융,5630.0,22841.0,0.0,0.0,0.0,0.0,,9880.0,5210.0,,,,8741.0,165.0,128.0,67.5,-82.10000000000001,165.0,128.0,8741.0,2023.12E,2023.12E,20260502,중립,False,True,True
263750,펄어비스,KOSDAQ,IT 서비스,36300.0,22812.0,-277.1,2.79,-131.0,13011.0,-1.0068403658442855,77400.0,29000.0,25.88419851682829,1402.4,982.0,4562.0,670.0,861.0,33.2,-644.8000000000001,-123.0,603.0,3424.0,2025.12E,2024.12,20250422,중립,False,True,True
007340,DN오토모티브,KOSPI,전기·전자,38450.0,22497.0,8.0,0.99,4809.0,38780.0,12.40072202166065,54200.0,21550.0,,,,,,,,,,,,,,,,False,True,True
290650,엘앤씨바이오,KOSDAQ,제약,83100.0,22412.0,-14.37,10.22,-5781.0,8128.0,-71.12450787401575,125000.0,27300.0,,,,,,,,,,,,,,,,False,True,True
071970,HD현대마린엔진,KOSPI,기계·장비,65500.0,22219.0,13.46,4.54,4867.0,14413.0,33.76812599736349,118200.0,41100.0,,,,,,,,,,,,,,,,False,True,True
294400,KIWOOM 200TR,KOSPI,ETF(실물복제/수익증권),171525.0,21784.0,0.0,0.0,0.0,0.0,,199460.0,53310.0,,,,,,,,,,,,,,,,False,True,True
008930,한미사이언스,KOSPI,금융,31800.0,21749.0,18.37,2.24,1731.0,14205.0,12.185850052798312,55500.0,25600.0,,,,,,,,,,,,,,,,False,True,True
030000,제일기획,KOSPI,일반서비스,18890.0,21731.0,10.47,1.22,1804.0,15525.0,11.619967793880837,23300.0,17760.0,,,,,,,,,,,,,,,,False,True,True
004370,농심,KOSPI,음식료·담배,354500.0,21563.0,12.67,0.73,27970.0,485193.0,5.764716308767851,579000.0,319000.0,10.921436515491802,32459.100000000002,29342.0,37146.0,2116.0,1877.0,5.7,15.0,1839.0,1701.0,35143.0,2026.12E,2025.12,20260605,중립,False,True,True
281820,케이씨텍,KOSPI,의료·정밀기기,108600.0,21501.0,42.13,4.04,2578.0,26877.0,9.591844327863972,124800.0,26000.0,,,,,,,,,,,,,,,,False,True,True
282330,BGF리테일,KOSPI,유통,124300.0,21484.0,11.0,1.64,11297.0,76009.0,14.862713626017971,147800.0,101200.0,8.907903883502103,13953.900000000001,11303.0,95190.0,3116.0,2411.0,5.1000000000000005,22.700000000000003,2539.0,1953.0,90612.0,2026.12E,2025.12,20260619,매수,False,True,True
420770,기가비스,KOSDAQ,기계·장비,167000.0,21169.0,137.0,10.03,1219.0,16646.0,7.323080619968761,206000.0,23250.0,,,,,,,,,,,,,,,,False,True,True
007070,GS리테일,KOSPI,유통,25000.0,20902.0,48.17,0.64,519.0,39303.0,1.3205098847416228,29950.0,15610.0,9.695183432870548,2578.6000000000004,520.0,124707.0,3478.0,2155.0,4.3,19.1,2921.0,434.0,119574.0,2026.12E,2025.12,20260508,매수,False,True,True
020150,롯데에너지머티리얼즈,KOSPI,전기·전자,39750.0,20815.0,-12.97,1.26,-3065.0,31623.0,-9.692312557315878,83100.0,21600.0,-65.41056442323514,-607.7,-3065.0,10227.0,-477.0,-318.0,50.900000000000006,-67.2,-1452.0,-1575.0,6775.0,2026.12E,2025.12,20260512,매수,False,True,True
131970,두산테스나,KOSDAQ,일반서비스,107500.0,20777.0,56.49,4.73,1903.0,22749.0,8.365202866060047,196900.0,25650.0,48.76610415532571,2204.4,78.0,3507.0,547.0,424.0,15.4,-5919.1,-9.0,15.0,3039.0,2026.12E,2025.12,20260629,매수,False,True,True
457190,이수스페셜티케미컬,KOSPI,화학,68200.0,20609.0,2728.0,15.51,25.0,4398.0,0.5684402000909504,131800.0,40350.0,,,,,,,,,,,,,,,,False,True,True
098460,고영,KOSDAQ,기계·장비,30100.0,20529.0,140.0,5.93,215.0,5079.0,4.233116755266784,45000.0,13550.0,41.892832289492,718.5,224.0,2970.0,404.0,474.0,27.700000000000003,132.9,173.0,148.0,2326.0,2026.12E,2025.12,20260615,매수,True,True,True
462870,시프트업,KOSPI,IT 서비스,34950.0,20500.0,10.72,2.2,3261.0,15882.0,20.532678503966757,46850.0,27500.0,10.57232742452659,3305.8,2734.0,2942.0,1811.0,1911.0,31.3,18.6,1527.0,1480.0,2241.0,2025.12E,2024.12,20260212,매수,False,True,True
051600,한전KPS,KOSPI,건설,45200.0,20340.0,16.37,1.51,2761.0,29906.0,9.23226108473216,69000.0,42350.0,12.120562050842002,3729.2000000000003,2761.0,16574.0,1958.0,1678.0,5.1000000000000005,39.7,1401.0,1242.0,15765.0,2026.12E,2025.12,20260401,매수,False,True,True
018670,SK가스,KOSPI,유통,218500.0,20227.0,8.58,0.67,25453.0,325701.0,7.814836306919537,302000.0,198600.0,,,,,,,,,,,,,,,,False,True,True
008770,호텔신라,KOSPI,유통,50900.0,19977.0,-11.78,1.74,-4321.0,29223.0,-14.786298463538994,70300.0,39700.0,15.130796670630202,3364.0,-4566.0,42872.0,2077.0,1273.0,5.4,1436.9,135.0,-1728.0,40683.0,2026.12E,2025.12,20260522,매수,True,True,True
439260,대한조선,KOSPI,운송장비·부품,52300.0,19920.0,7.15,1.84,7310.0,28354.0,25.78119489313677,116000.0,48800.0,,,,,,,,,,,,,,,,False,True,True
032820,우리기술,KOSDAQ,전기·전자,11570.0,19855.0,2314.0,15.32,5.0,755.0,0.6622516556291391,30200.0,3155.0,,,,,,,,,,,,,,,,False,True,True
007810,코리아써키트,KOSPI,전기·전자,80200.0,19234.0,46.47,4.99,1726.0,16070.0,10.74051026757934,148300.0,11050.0,,,,,,,,,,,,,,,,False,True,True
192820,코스맥스,KOSPI,화학,168300.0,19101.0,15.52,3.42,10843.0,49196.0,22.040409789413772,270000.0,141000.0,24.06417112299465,6993.8,7562.0,23988.0,1958.0,793.0,10.700000000000001,11.600000000000001,1754.0,858.0,21661.0,2025.12E,2024.12,20260506,매수,False,True,True
001740,SK네트웍스,KOSPI,유통,9500.0,19056.0,42.22,0.91,225.0,10430.0,2.1572387344199426,16240.0,4275.0,,,,,,,,,,,,,,,,False,True,True
010170,대한광통신,KOSDAQ,전기·전자,12240.0,19031.0,-50.58,24.93,-242.0,491.0,-49.287169042769854,31500.0,884.0,,,,,,,,,,,,,,,,False,True,True
035900,JYP Ent.,KOSDAQ,오락·문화,53200.0,18903.0,11.77,2.84,4519.0,18730.0,24.127068873465028,88500.0,46950.0,11.666410824324027,4560.1,4846.0,9350.0,1837.0,1511.0,13.8,18.3,1552.0,1606.0,8219.0,2026.12E,2025.12,20260514,매수,False,True,True
103140,풍산,KOSPI,금속,66800.0,18720.0,12.72,0.79,5251.0,84137.0,6.241011683326004,172200.0,61400.0,7.030320889946009,9501.7,5388.0,68140.0,3900.0,2595.0,35.0,31.1,2974.0,1472.0,50486.0,2026.12E,2025.12,20260415,매수,False,True,True
068760,셀트리온제약,KOSDAQ,제약,41900.0,18605.0,0.0,0.0,0.0,0.0,,78300.0,38950.0,,,,,,,,,,,,,,,,False,True,True
002790,아모레퍼시픽홀딩스,KOSPI,화학,24000.0,18350.0,18.06,0.62,1329.0,38797.0,3.425522591952986,35950.0,19950.0,,,,,,,,,,,,,,,,False,True,True
140860,파크시스템스,KOSDAQ,의료·정밀기기,260000.0,18206.0,52.73,8.03,4931.0,32386.0,15.225714815043537,350500.0,205000.0,,,,,,,,,,,,,,,,False,True,True
140410,메지온,KOSDAQ,일반서비스,59900.0,18205.0,-51.64,105.83,-1160.0,566.0,-204.94699646643107,179900.0,35850.0,,,,,,,,,,,,,,,,False,True,True
120110,코오롱인더,KOSPI,화학,59400.0,17788.0,46.99,0.46,1264.0,129709.0,0.9744890485625516,104900.0,33750.0,,,,,,,,,,,,,,,,False,True,True
112610,씨에스윈드,KOSPI,금속,42100.0,17754.0,51.15,1.51,823.0,27826.0,2.957665492704665,79400.0,37550.0,,,,,,,,,,,,,,,,False,True,True
097230,HJ중공업,KOSPI,건설,19450.0,17562.0,32.15,2.62,605.0,7416.0,8.158036677454152,34350.0,6950.0,,,,,,,,,,,,,,,,False,True,True
000120,CJ대한통운,KOSPI,운송·창고,76600.0,17474.0,7.22,0.37,10612.0,207860.0,5.105359376503415,154000.0,69500.0,5.808398671499416,13187.800000000001,11347.0,131389.0,5346.0,2630.0,7.0,5.2,5081.0,2421.0,122847.0,2026.12E,2025.12,20260526,매수,False,True,True
011210,현대위아,KOSPI,운송장비·부품,64100.0,17432.0,17.61,0.47,3641.0,135750.0,2.6821362799263353,112600.0,46000.0,9.563167631437608,6702.8,5484.3,88961.0,2302.0,1795.0,4.9,12.600000000000001,2044.0,990.0,84816.0,2026.12E,2025.12,20260409,중립,False,True,True
041510,에스엠,KOSDAQ,오락·문화,75800.0,17354.0,5.01,1.73,15126.0,43793.0,34.539766629369986,155100.0,65600.0,13.364835319839198,5671.6,15166.0,12558.0,1980.0,1298.0,6.9,8.200000000000001,1830.0,3472.0,11749.0,2026.12E,2025.12,20260506,매수,False,True,True
089030,테크윙,KOSDAQ,기계·장비,46600.0,17267.0,184.92,7.74,252.0,6018.0,4.187437686939183,74000.0,26050.0,,,,,,,,,,,,,,,,False,True,True
058610,에스피지,KOSDAQ,전기·전자,76700.0,17010.0,186.17,6.59,412.0,11633.0,3.5416487578440647,165700.0,22500.0,,,,,,,,,,,,,,,,False,True,True
082920,비츠로셀,KOSDAQ,전기·전자,37000.0,16776.0,29.46,5.03,1256.0,7355.0,17.07681849082257,67800.0,16420.0,,,,,,,,,,,,,,,,False,True,True
083650,비에이치아이,KOSDAQ,기계·장비,53900.0,16679.0,25.58,9.39,2107.0,5739.0,36.713713190451294,114200.0,34550.0,,,,,,,,,,,,,,,,False,True,True
475150,SK이터닉스,KOSPI,건설,47750.0,16267.0,52.47,5.9,910.0,8095.0,11.241507103150093,69300.0,17210.0,,,,,,,,,,,,,,,,False,True,True
183300,코미코,KOSDAQ,기계·장비,78700.0,16169.0,32.43,5.87,2427.0,13402.0,18.109237427249663,191600.0,59200.0,,,,,,,,,,,,,,,,False,True,True
229640,LS에코에너지,KOSPI,금융,52600.0,16109.0,38.28,7.63,1374.0,6898.0,19.918817048419832,109800.0,31100.0,,,,,,,,,,,,,,,,False,True,True
023590,다우기술,KOSPI,IT 서비스,37200.0,16103.0,3.3,0.47,11260.0,79869.0,14.098085615194881,62300.0,30400.0,,,,,,,,,,,,,,,,False,True,True
020560,아시아나항공,KOSPI,운송·창고,7730.0,15923.0,-5.63,2.13,-1374.0,3623.0,-37.9243720673475,10280.0,6560.0,-10.189823358818877,-758.6,-6052.0,72735.0,-2637.0,-1562.0,-12.600000000000001,-195.70000000000002,2757.0,-4192.0,83186.0,2025.12E,2024.12,20251127,중립,False,True,True
001800,오리온홀딩스,KOSPI,금융,25250.0,15818.0,13.08,0.62,1931.0,40953.0,4.71516128244573,29950.0,18360.0,,,,,,,,,,,,,,,,False,True,True
043260,성호전자,KOSDAQ,전기·전자,22100.0,15814.0,16.48,6.25,1341.0,3536.0,37.92420814479638,59600.0,1021.0,,,,,,,,,,,,,,,,False,True,True
093370,후성,KOSPI,화학,14490.0,15541.0,289.8,4.65,50.0,3118.0,1.603592046183451,23550.0,4550.0,,,,,,,,,,,,,,,,False,True,True
069620,대웅제약,KOSPI,제약,132500.0,15352.0,7.84,1.52,16904.0,87439.0,19.33233454179485,199400.0,105000.0,9.877224239081007,13414.7,14449.0,15433.0,2245.0,1544.0,10.9,10.3,2036.0,1663.0,13910.0,2026.12E,2025.12,20260407,매수,False,True,True
218410,RFHIC,KOSDAQ,전기·전자,57800.0,15348.0,53.42,4.32,1082.0,13376.0,8.089114832535884,126900.0,23000.0,32.44456918327252,1781.5,1131.0,2582.0,566.0,452.0,38.900000000000006,83.10000000000001,309.0,287.0,1858.0,2026.12E,2025.12,20260504,매수,True,True,True
007390,네이처셀,KOSDAQ,제약,23800.0,15336.0,-540.91,24.34,-44.0,978.0,-4.4989775051124745,39350.0,16550.0,,,,,,,,,,,,,,,,False,True,True
096530,씨젠,KOSDAQ,제약,29350.0,15328.0,31.76,1.33,924.0,22020.0,4.1961852861035425,33350.0,21700.0,,,,,,,,,,,,,,,,False,True,True
006040,동원산업,KOSPI,금융,33650.0,14853.0,3.83,0.42,8795.0,79927.0,11.003790959250317,53400.0,29850.0,3.934890138802811,8551.7,8793.0,100551.0,5666.0,3775.0,4.9,9.8,5161.0,3670.0,95837.0,2026.12E,2025.12,20260605,매수,False,True,True
030530,원익홀딩스,KOSDAQ,화학,19020.0,14691.0,53.58,1.45,355.0,13088.0,2.712408312958435,50600.0,5590.0,,,,,,,,,,,,,,,,False,True,True
001120,LX인터내셔널,KOSPI,유통,37800.0,14651.0,10.33,0.49,3659.0,77069.0,4.747693625193008,57700.0,28450.0,,,,,,,,,,,,,,,,False,True,True
003540,대신증권,KOSPI,증권,29300.0,14421.0,14.33,0.54,2044.0,54154.0,3.774421095394615,51400.0,23450.0,,,,,,,,,,,,,,,,False,True,True
006280,녹십자,KOSPI,제약,122800.0,14351.0,-307.0,1.15,-400.0,106673.0,-0.374977735696943,183800.0,115900.0,33.08635322645831,3711.5,-410.0,20917.0,725.0,424.0,5.0,4.9,691.0,-47.0,19913.0,2026.12E,2025.12,20260511,매수,False,True,True
060370,LS마린솔루션,KOSDAQ,건설,27300.0,14261.0,138.58,2.21,197.0,12341.0,1.5963049995948466,51600.0,21650.0,,,,,,,,,,,,,,,,False,True,True
322000,HD현대에너지솔루션,KOSPI,전기·전자,126700.0,14190.0,34.05,3.4,3721.0,37302.0,9.975336443086162,256000.0,41300.0,,,,,,,,,,,,,,,,False,True,True
078600,대주전자재료,KOSDAQ,전기·전자,89000.0,13977.0,66.67,5.31,1335.0,16760.0,7.965393794749404,183300.0,58900.0,63.694267515923556,1397.3000000000002,2477.0,2510.0,230.0,209.0,14.5,-21.8,294.0,369.0,2193.0,2025.12E,2024.12,20251117,매수,False,True,True
192080,더블유게임즈,KOSPI,IT 서비스,65200.0,13805.0,10.68,1.06,6106.0,61507.0,9.927325345082673,76500.0,47000.0,,,,,,,,,,,,,,,,False,True,True
458870,씨어스,KOSDAQ,의료·정밀기기,36250.0,13797.0,85.29,34.82,425.0,1041.0,40.82612872238233,192600.0,26050.0,,,,,,,,,,,,,,,,False,True,True
073240,금호타이어,KOSPI,화학,4740.0,13616.0,3.92,0.67,1209.0,7065.0,17.112526539278132,7650.0,4220.0,3.5215453194650816,1346.0,1209.3,49238.0,5762.0,3866.0,4.7,0.1,5759.0,3474.0,47013.0,2026.12E,2025.12,20260507,매수,False,True,True
017960,한국카본,KOSPI,금속,25950.0,13410.0,13.24,2.25,1960.0,11519.0,17.01536591718031,54100.0,22200.0,12.293334596617555,2110.9,2043.0,9824.0,1758.0,1082.0,8.1,34.2,1310.0,1017.0,9088.0,2026.12E,2025.12,20260602,매수,False,True,True
039200,오스코텍,KOSDAQ,제약,34700.0,13276.0,25.37,7.32,1368.0,4739.0,28.86684954631779,66000.0,29200.0,,,,,,,,,,,,,,,,False,True,True
005070,코스모신소재,KOSPI,화학,39250.0,13037.0,72.28,2.57,543.0,15248.0,3.56112277019937,66400.0,33550.0,,,,,,,,,,,,,,,,False,True,True
361610,SK아이이테크놀로지,KOSPI,전기·전자,15760.0,12890.0,-5.63,0.5,-2799.0,31808.0,-8.799673038229376,35100.0,14200.0,,,,,,,,,,,,,,,,False,True,True
347700,스피어,KOSDAQ,IT 서비스,24900.0,12836.0,4980.0,16.78,5.0,1484.0,0.3369272237196766,57300.0,7050.0,229.07083716651334,108.7,5.0,2875.0,202.0,52.0,200.70000000000002,122.7,91.0,2.0,956.0,2026.12E,2025.12,20260612,매수,True,True,True
007310,오뚜기,KOSPI,음식료·담배,319000.0,12785.0,18.47,0.53,17271.0,603102.0,2.863694698409224,470000.0,290500.0,,,,,,,,,,,,,,,,False,True,True
012630,HDC,KOSPI,금융,21350.0,12755.0,4.24,0.36,5038.0,59006.0,8.538114767989697,30650.0,15850.0,,,,,,,,,,,,,,,,False,True,True
127120,제이에스링크,KOSDAQ,일반서비스,36450.0,12663.0,-60.65,16.98,-601.0,2147.0,-27.992547741034002,49900.0,10340.0,,,,,,,,,,,,,,,,False,True,True
001820,삼화콘덴서,KOSPI,전기·전자,119300.0,12401.0,98.92,4.47,1206.0,26701.0,4.516684768360736,196800.0,24950.0,,,,,,,,,,,,,,,,False,True,True
294870,IPARK현대산업개발,KOSPI,건설,18450.0,12160.0,7.69,0.36,2400.0,50672.0,4.7363435427849705,25050.0,17330.0,,,,,,,,,,,,,,,,False,True,True
032350,롯데관광개발,KOSPI,일반서비스,15200.0,12118.0,42.7,3.25,356.0,4677.0,7.611716912550781,27700.0,14080.0,,,,,,,,,,,,,,,,False,True,True
298020,효성티앤씨,KOSPI,화학,277500.0,12009.0,111.04,0.76,2499.0,364612.0,0.6853861090693669,557000.0,199000.0,,,,,,,,,,,,,,,,False,True,True
195940,HK이노엔,KOSDAQ,제약,42150.0,11941.0,19.39,0.95,2174.0,44172.0,4.921669836095264,58600.0,37300.0,11.296028300369834,3731.4,2672.0,11429.0,1395.0,1057.0,7.5,25.900000000000002,1109.0,757.0,10632.0,2026.12E,2025.12,20260429,매수,False,True,True
003570,SNT다이내믹스,KOSPI,운송장비·부품,35750.0,11888.0,19.3,0.97,1852.0,36680.0,5.04907306434024,76400.0,33300.0,,,,,,,,,,,,,,,,False,True,True
034230,파라다이스,KOSPI,오락·문화,12820.0,11875.0,12.5,0.65,1026.0,19694.0,5.209708540672286,24000.0,12220.0,,,,,,,,,,,,,,,,False,True,True
030610,교보증권,KOSPI,증권,10350.0,11795.0,8.25,0.55,1254.0,18773.0,6.6798061045117985,18220.0,8130.0,,,,,,,,,,,,,,,,False,True,True
181710,NHN,KOSPI,IT 서비스,35650.0,11676.0,37.37,0.75,954.0,47466.0,2.009859689040576,64900.0,24650.0,6.712357138822465,5311.1,1023.0,29354.0,1744.0,1637.0,16.7,31.700000000000003,1324.0,321.0,25162.0,2026.12E,2025.12,20260512,매수,False,True,True
082640,동양생명,KOSPI,보험,7460.0,11642.0,9.66,0.75,772.0,9925.0,7.778337531486146,9380.0,6040.0,,,,,,,,,,,,,,,,False,True,True
004000,롯데정밀화학,KOSPI,화학,44800.0,11558.0,10.89,0.47,4112.0,95632.0,4.299815961184541,71800.0,39800.0,6.318669694362562,7090.1,4165.0,19872.0,1494.0,1806.0,13.4,101.0,744.0,1061.0,17527.0,2026.12E,2025.12,20260521,매수,True,True,True
001430,세아베스틸지주,KOSPI,금속,32100.0,11512.0,20.49,0.59,1567.0,54192.0,2.8915707115441394,92500.0,23050.0,,,,,,,,,,,,,,,,False,True,True
323280,태성,KOSDAQ,기계·장비,37400.0,11421.0,-440.0,8.91,-85.0,4199.0,-2.0242914979757085,94000.0,23000.0,,,,,,,,,,,,,,,,False,True,True
166090,하나머티리얼즈,KOSDAQ,전기·전자,57700.0,11412.0,29.74,2.4,1940.0,24038.0,8.07055495465513,87900.0,23450.0,,,,,,,,,,,,,,,,False,True,True
077970,STX엔진,KOSPI,기계·장비,28250.0,11342.0,15.27,3.31,1850.0,8545.0,21.650087770626097,67700.0,19910.0,14.996284106593055,1883.8000000000002,1793.0,9089.0,856.0,756.0,15.100000000000001,22.900000000000002,696.0,689.0,7893.0,2026.12E,2025.12,20260522,매수,False,True,True
475830,오름테라퓨틱,KOSDAQ,제약,52200.0,11338.0,-25.89,8.47,-2016.0,6165.0,-32.7007299270073,146600.0,18020.0,,,,,,,,,,,,,,,,False,True,True
003380,하림지주,KOSDAQ,금융,9910.0,11100.0,4.83,0.3,2051.0,32613.0,6.288903198111183,19610.0,7060.0,,,,,,,,,,,,,,,,False,True,True
437730,삼현,KOSDAQ,운송장비·부품,34950.0,11082.0,106.55,8.39,328.0,4168.0,7.869481765834934,76900.0,11000.0,,,,,,,,,,,,,,,,False,True,True
031330,에스에이엠티,KOSDAQ,유통,11080.0,11079.0,14.62,2.22,758.0,4983.0,15.211719847481437,19950.0,2860.0,,,,,,,,,,,,,,,,False,True,True
089860,롯데렌탈,KOSPI,일반서비스,30300.0,11002.0,8.62,0.7,3514.0,43125.0,8.148405797101448,35800.0,26650.0,,,,,,,,,,,,,,,,False,True,True
003530,한화투자증권,KOSPI,증권,4960.0,10642.0,10.67,0.52,465.0,9484.0,4.9029945170814,10300.0,4500.0,,,,,,,,,,,,,,,,False,True,True
101490,에스앤에스텍,KOSDAQ,전기·전자,49750.0,10614.0,18.3,3.42,2718.0,14549.0,18.681696336517977,108400.0,42400.0,,,,,,,,,,,,,,,,False,True,True
000080,하이트진로,KOSPI,음식료·담배,15050.0,10555.0,25.86,0.94,582.0,16066.0,3.6225569525706462,22200.0,13830.0,,,,,,,,,,,,,,,,False,True,True
057050,현대홈쇼핑,KOSPI,유통,87300.0,10476.0,10.58,0.42,8251.0,210031.0,3.9284677023867904,96300.0,50000.0,,,,,,,,,,,,,,,,False,True,True
300720,한일시멘트,KOSPI,비금속,14120.0,10385.0,13.31,0.56,1061.0,25406.0,4.176178855388491,21900.0,12710.0,,,,,,,,,,,,,,,,False,True,True
003090,대웅,KOSPI,제약,17770.0,10332.0,5.9,0.63,3011.0,28372.0,10.61257577893698,30600.0,15650.0,,,,,,,,,,,,,,,,False,True,True
195870,해성디에스,KOSPI,전기·전자,60700.0,10319.0,43.33,1.83,1401.0,33198.0,4.220133742996566,108500.0,21650.0,,,,,,,,,,,,,,,,False,True,True
006340,대원전선,KOSPI,전기·전자,13050.0,10233.0,115.49,8.55,113.0,1527.0,7.400130975769483,20300.0,2765.0,,,,,,,,,,,,,,,,False,True,True
479080,1Q 머니마켓액티브,KOSPI,ETF(Active/수익증권),53455.0,10110.0,0.0,0.0,0.0,0.0,,53460.0,52385.0,,,,,,,,,,,,,,,,False,True,True
232140,와이씨,KOSDAQ,기계·장비,12050.0,9886.0,51.28,2.68,235.0,4490.0,5.233853006681515,24150.0,9860.0,27.618611047444418,436.3,239.0,3586.0,545.0,358.0,31.5,220.8,170.0,193.0,2726.0,2026.12E,2025.12,20260520,매수,True,True,True
417200,LS머트리얼즈,KOSDAQ,전기·전자,14390.0,9735.0,2398.33,5.26,6.0,2736.0,0.21929824561403508,32725.0,9160.0,,,,,,,,,,,,,,,,False,True,True
085660,차바이오텍,KOSDAQ,제약,10460.0,9725.0,-6.82,2.8,-1533.0,3732.0,-41.07717041800643,23950.0,10140.0,,,,,,,,,,,,,,,,False,True,True
003240,태광산업,KOSPI,화학,868000.0,9664.0,11.96,0.19,72592.0,4669556.0,1.5545803498234094,1634000.0,708000.0,,,,,,,,,,,,,,,,False,True,True
000210,DL,KOSPI,화학,46100.0,9661.0,-11.86,0.26,-3887.0,177828.0,-2.185820005848348,77700.0,33900.0,,,,,,,,,,,,,,,,False,True,True
100790,미래에셋벤처투자,KOSDAQ,금융,18110.0,9620.0,31.12,2.54,582.0,7122.0,8.171861836562764,70700.0,5900.0,,,,,,,,,,,,,,,,False,True,True
204270,제이앤티씨,KOSDAQ,전기·전자,16590.0,9597.0,-10.48,3.83,-1583.0,4333.0,-36.533579506115856,30100.0,14490.0,,,,,,,,,,,,,,,,False,True,True
100090,SK오션플랜트,KOSPI,금속,15320.0,9572.0,24.51,1.18,625.0,13037.0,4.794047710362814,31600.0,13930.0,,,,,,,,,,,,,,,,False,True,True
185750,종근당,KOSPI,제약,69000.0,9524.0,12.29,0.91,5615.0,76180.0,7.370700971383565,106800.0,63000.0,,,,,,,,,,,,,,,,False,True,True
280360,롯데웰푸드,KOSPI,음식료·담배,102000.0,9389.0,13.19,0.41,7734.0,247808.0,3.120964617768595,136400.0,90000.0,7.258236675442966,14053.0,8176.0,43859.0,1914.0,1233.0,4.0,74.8,1095.0,723.0,42160.0,2026.12E,2025.12,20260605,매수,False,True,True
099320,쎄트렉아이,KOSDAQ,운송장비·부품,85700.0,9385.0,61.39,3.77,1396.0,22735.0,6.140312293820101,224000.0,44200.0,,,,,,,,,,,,,,,,False,True,True
005300,롯데칠성,KOSPI,음식료·담배,100200.0,9297.0,21.33,0.66,4697.0,151359.0,3.1032181766528586,154800.0,93900.0,10.225428865916257,9799.1,4697.0,41072.0,2078.0,985.0,3.4000000000000004,24.3,1672.0,472.0,39711.0,2026.12E,2025.12,20260605,매수,False,True,True
009450,경동나비엔,KOSPI,전기·전자,63200.0,9207.0,10.26,1.19,6157.0,53311.0,11.549211232203485,95100.0,53000.0,,,,,,,,,,,,,,,,False,True,True
441800,TIME Korea플러스배당액티브,KOSPI,ETF(Active/수익증권),34070.0,9192.0,0.0,0.0,0.0,0.0,,38470.0,15205.0,,,,,,,,,,,,,,,,False,True,True
192400,쿠쿠홀딩스,KOSPI,금융,25700.0,9139.0,6.28,0.6,4094.0,42527.0,9.626825310978909,35900.0,23300.0,,,,,,,,,,,,,,,,False,True,True
069660,KIWOOM 200,KOSPI,ETF(실물복제/수익증권),130420.0,9129.0,0.0,0.0,0.0,0.0,,152090.0,41135.0,,,,,,,,,,,,,,,,False,True,True
083450,GST,KOSDAQ,기계·장비,49450.0,9114.0,20.13,2.94,2457.0,16848.0,14.583333333333334,70800.0,18110.0,,,,,,,,,,,,,,,,False,True,True
086450,동국제약,KOSDAQ,제약,20100.0,9091.0,13.77,1.37,1460.0,14714.0,9.922522767432378,31250.0,16260.0,,,,,,,,,,,,,,,,False,True,True
038500,삼표시멘트,KOSDAQ,비금속,8420.0,9087.0,22.28,1.15,378.0,7323.0,5.161818926669398,23500.0,2890.0,,,,,,,,,,,,,,,,False,True,True
281740,레이크머티리얼즈,KOSDAQ,화학,13790.0,9064.0,117.86,6.73,117.0,2049.0,5.710102489019034,28700.0,11640.0,,,,,,,,,,,,,,,,False,True,True
003470,유안타증권,KOSPI,증권,4660.0,8979.0,10.36,0.5,450.0,9275.0,4.8517520215633425,8400.0,3265.0,,,,,,,,,,,,,,,,False,True,True
036540,SFA반도체,KOSDAQ,전기·전자,5400.0,8881.0,-46.55,1.87,-116.0,2884.0,-4.0221914008321775,11640.0,3050.0,68.44106463878326,78.9,-116.0,5005.0,100.0,129.0,36.2,-150.8,-196.0,-190.0,3674.0,2026.12E,2025.12,20260629,매수,False,True,True
090710,휴림로봇,KOSDAQ,기계·장비,7390.0,8835.0,-49.93,6.92,-148.0,1068.0,-13.857677902621724,26600.0,2320.0,,,,,,,,,,,,,,,,False,True,True
241710,코스메카코리아,KOSDAQ,화학,82200.0,8779.0,19.32,3.47,4255.0,23663.0,17.98165913028779,106400.0,54300.0,,,,,,,,,,,,,,,,False,True,True
491000,리브스메드,KOSDAQ,의료·정밀기기,34250.0,8564.0,-33.41,4.67,-1025.0,7328.0,-13.98744541484716,95900.0,31550.0,,,,,,,,,,,,,,,,False,True,True
